profile_id,email,first_name,last_name,timezone,account_type,is_gift_purchaser_2025Q4,first_order_date,last_order_date,orders_count,ltv_usd,engagement_tier,sms_consent,created_source
MT-20369,riley.duval20369@example.com,Riley,Duval,America/Los_Angeles,consumer,false,2026-05-11,2025-05-15,3,759.83,unengaged_12m,false,checkout
MT-20370,harper.torres20370@example.com,Harper,Torres,America/Chicago,consumer,true,2023-01-05,2025-12-12,5,1410.63,engaged_30,true,checkout
MT-20371,felix.haas20371@example.com,Felix,Haas,America/Chicago,consumer,false,2024-09-05,2025-08-09,1,90.29,engaged_30,false,checkout
MT-20372,marcus.grant20372@example.com,Marcus,Grant,America/Los_Angeles,consumer,false,2025-08-02,2025-07-31,1,315.44,engaged_365,false,checkout
MT-20373,elena.okada20373@example.com,Elena,Okada,America/Chicago,consumer,false,2025-11-03,2025-02-13,1,307.75,engaged_365,false,checkout
MT-20374,harper.ramirez20374@example.com,Harper,Ramirez,America/Los_Angeles,consumer,false,2024-04-18,2026-02-24,1,323.42,unengaged_12m,false,checkout
MT-20375,alex.bennett20375@example.com,Alex,Bennett,America/New_York,consumer,false,2026-05-26,2024-04-27,1,196.17,unengaged_12m,false,checkout
MT-20376,jordan.torres20376@example.com,Jordan,Torres,America/Los_Angeles,consumer,false,2023-11-11,2025-03-29,1,235.19,unengaged_12m,true,checkout
MT-20377,devon.reyes20377@example.com,Devon,Reyes,America/New_York,consumer,false,2025-09-28,2026-01-15,1,385.29,engaged_365,false,checkout
MT-20378,leah.ito20378@example.com,Leah,Ito,America/Chicago,consumer,false,2025-02-07,2024-08-03,2,683.29,unengaged_12m,false,checkout
MT-20379,morgan.bennett20379@example.com,Morgan,Bennett,America/Los_Angeles,consumer,false,2025-02-10,2024-05-10,1,386.48,engaged_90,false,checkout
MT-20380,quinn.kowalski20380@example.com,Quinn,Kowalski,America/New_York,consumer,false,2024-03-12,2025-12-04,1,374.68,unengaged_12m,false,checkout
MT-20381,jordan.mbeki20381@example.com,Jordan,Mbeki,America/Denver,consumer,true,2025-08-03,2025-12-04,1,285.53,unengaged_12m,false,checkout
MT-20382,casey.lindqvist20382@example.com,Casey,Lindqvist,America/New_York,consumer,true,2024-04-23,2025-12-01,1,242.56,engaged_365,false,checkout
MT-20383,ingrid.mbeki20383@example.com,Ingrid,Mbeki,America/Denver,consumer,true,2026-01-06,2025-12-18,2,741.17,engaged_365,false,checkout
MT-20384,alex.mbeki20384@example.com,Alex,Mbeki,America/Los_Angeles,wholesale,false,2025-04-12,2026-04-04,38,8886.18,unengaged_12m,false,checkout
MT-20385,casey.ferris20385@example.com,Casey,Ferris,America/Phoenix,consumer,false,2025-12-03,2026-05-10,1,278.29,unengaged_12m,false,checkout
MT-20386,casey.ito20386@example.com,Casey,Ito,America/New_York,consumer,false,2024-07-28,2024-06-11,2,700.84,engaged_30,true,checkout
MT-20387,yuki.torres20387@example.com,Yuki,Torres,America/Chicago,consumer,false,2023-01-09,2024-12-27,1,372.5,unengaged_12m,false,checkout
MT-20388,sam.ramirez20388@example.com,Sam,Ramirez,America/Los_Angeles,consumer,false,2024-01-13,2024-05-09,1,219.42,engaged_30,false,checkout
MT-20389,leah.haas20389@example.com,Leah,Haas,America/Los_Angeles,consumer,false,2024-06-30,2026-07-09,1,143.65,engaged_30,false,checkout
MT-20390,omar.ferris20390@example.com,Omar,Ferris,America/Los_Angeles,consumer,true,2024-02-20,2025-12-08,2,551.63,engaged_365,false,checkout
MT-20391,elena.ramirez20391@example.com,Elena,Ramirez,America/Los_Angeles,consumer,false,2026-01-02,2025-02-09,3,1034.84,engaged_30,false,checkout
MT-20392,theo.okada20392@example.com,Theo,Okada,America/New_York,consumer,false,2022-10-21,2024-09-27,5,1685.8,unengaged_12m,false,checkout
MT-20393,ingrid.ito20393@example.com,Ingrid,Ito,America/Denver,consumer,false,2026-05-17,2024-08-06,2,736.96,unengaged_12m,false,checkout
MT-20394,riley.ferris20394@example.com,Riley,Ferris,America/Chicago,consumer,false,2025-01-21,2025-08-23,1,281.66,engaged_30,false,checkout
MT-20395,devon.haas20395@example.com,Devon,Haas,America/Denver,consumer,true,2025-08-27,2025-12-03,2,302.46,unengaged_12m,false,checkout
MT-20396,sam.ito20396@example.com,Sam,Ito,America/Chicago,consumer,false,2022-10-25,2025-03-03,1,165.12,engaged_90,false,checkout
MT-20397,riley.bennett20397@example.com,Riley,Bennett,America/New_York,consumer,false,2025-06-24,2025-05-09,1,239.88,unengaged_12m,false,checkout
MT-20398,leah.okada20398@example.com,Leah,Okada,America/New_York,consumer,false,2025-04-12,2024-05-07,1,293.17,engaged_90,false,checkout
MT-20399,devon.ito20399@example.com,Devon,Ito,America/Los_Angeles,consumer,false,2023-02-27,2025-09-22,1,247.91,engaged_30,false,checkout
MT-20400,casey.kowalski20400@example.com,Casey,Kowalski,America/New_York,consumer,false,2026-05-14,2025-11-06,1,289.9,engaged_30,false,checkout
MT-20401,marcus.mbeki20401@example.com,Marcus,Mbeki,America/Los_Angeles,consumer,false,2025-01-14,2025-07-24,2,627.74,engaged_365,false,checkout
MT-20402,quinn.lindqvist20402@example.com,Quinn,Lindqvist,America/New_York,consumer,false,2025-03-22,2024-06-18,2,587.1,engaged_90,false,checkout
MT-20403,omar.haas20403@example.com,Omar,Haas,America/Los_Angeles,consumer,false,2024-05-18,2025-12-10,1,336.83,engaged_365,false,checkout
MT-20404,casey.sy20404@example.com,Casey,Sy,America/Chicago,consumer,false,2025-02-26,2025-05-28,1,104.61,engaged_30,true,checkout
MT-20405,marcus.sy20405@example.com,Marcus,Sy,America/Chicago,consumer,false,2026-01-18,2025-03-04,1,302.09,unengaged_12m,false,checkout
MT-20406,nina.bennett20406@example.com,Nina,Bennett,America/New_York,consumer,true,2024-09-04,2025-12-16,1,190.25,engaged_90,false,checkout
MT-20407,leah.achebe20407@example.com,Leah,Achebe,America/New_York,consumer,false,2025-04-19,2025-10-24,1,272.1,engaged_90,false,checkout
MT-20408,omar.petrov20408@example.com,Omar,Petrov,America/New_York,consumer,false,2022-11-03,2025-04-13,1,350.13,engaged_30,false,checkout
MT-20409,omar.ferris20409@example.com,Omar,Ferris,America/New_York,consumer,true,2024-08-23,2025-12-12,1,125.07,engaged_365,false,checkout
MT-20410,quinn.ramirez20410@example.com,Quinn,Ramirez,America/Chicago,consumer,false,2023-12-27,2026-03-17,1,289.46,engaged_90,false,checkout
MT-20411,devon.ito20411@example.com,Devon,Ito,America/New_York,consumer,true,2023-09-26,2025-12-12,1,306.17,engaged_365,false,checkout
MT-20412,omar.torres20412@example.com,Omar,Torres,America/Denver,consumer,false,2023-11-21,2025-11-03,2,757.82,unengaged_12m,false,checkout
MT-20413,theo.lindqvist20413@example.com,Theo,Lindqvist,America/New_York,consumer,false,2024-05-09,2024-06-10,1,586.26,unengaged_12m,true,checkout
MT-20414,yuki.haas20414@example.com,Yuki,Haas,America/Denver,consumer,false,2023-04-19,2026-04-06,1,237.92,engaged_90,false,checkout
MT-20415,ingrid.achebe20415@example.com,Ingrid,Achebe,America/Chicago,consumer,false,2025-02-19,2025-06-01,1,325.7,engaged_365,false,checkout
MT-20416,theo.haas20416@example.com,Theo,Haas,America/Los_Angeles,consumer,true,2024-02-29,2025-12-04,2,692.03,unengaged_12m,false,checkout
MT-20417,sam.duval20417@example.com,Sam,Duval,America/Los_Angeles,consumer,false,2026-01-14,2025-02-11,1,268.07,engaged_90,false,checkout
MT-20418,ingrid.costa20418@example.com,Ingrid,Costa,America/New_York,consumer,false,2023-07-11,2025-01-13,1,161.85,engaged_30,false,checkout
MT-20419,dana.nowak20419@example.com,Dana,Nowak,America/New_York,consumer,false,2025-02-14,2025-06-12,1,210.81,engaged_365,false,checkout
MT-20420,sam.kowalski20420@example.com,Sam,Kowalski,America/Denver,consumer,false,2023-10-14,2025-08-24,1,288.41,unengaged_12m,false,checkout
MT-20421,riley.sy20421@example.com,Riley,Sy,America/Los_Angeles,consumer,false,2024-01-14,2026-05-08,1,274.42,engaged_30,false,checkout
MT-20422,morgan.macleod20422@example.com,Morgan,MacLeod,America/New_York,consumer,false,2025-03-15,2024-10-21,1,208.82,engaged_90,true,checkout
MT-20423,morgan.nowak20423@example.com,Morgan,Nowak,America/Denver,consumer,false,2023-11-26,2025-09-01,1,287.71,engaged_90,false,checkout
MT-20424,theo.okada20424@example.com,Theo,Okada,America/New_York,consumer,false,2024-05-17,2026-04-10,1,263.74,unengaged_12m,false,checkout
MT-20425,devon.macleod20425@example.com,Devon,MacLeod,America/Los_Angeles,consumer,false,2024-10-05,2024-10-12,1,242.64,unengaged_12m,false,checkout
MT-20426,dana.kowalski20426@example.com,Dana,Kowalski,America/New_York,wholesale,false,2026-04-15,2026-05-28,29,7722.66,unengaged_12m,true,checkout
MT-20427,quinn.ramirez20427@example.com,Quinn,Ramirez,America/New_York,consumer,true,2025-02-14,2025-12-03,3,1016.23,unengaged_12m,false,checkout
MT-20428,morgan.petrov20428@example.com,Morgan,Petrov,America/New_York,consumer,true,2024-12-31,2025-12-03,1,205.7,engaged_90,false,checkout
MT-20429,sam.ferris20429@example.com,Sam,Ferris,America/New_York,consumer,false,2024-08-09,2025-08-23,1,330.31,engaged_30,false,checkout
MT-20430,felix.kowalski20430@example.com,Felix,Kowalski,America/Los_Angeles,consumer,true,2024-09-14,2025-12-16,1,280.9,engaged_30,false,checkout
MT-20431,devon.sy20431@example.com,Devon,Sy,America/Los_Angeles,consumer,false,2025-12-04,2024-04-15,1,299.06,engaged_365,false,checkout
MT-20432,devon.costa20432@example.com,Devon,Costa,America/New_York,consumer,false,2023-07-11,2025-02-08,1,285.5,engaged_30,false,checkout
MT-20433,alex.macleod20433@example.com,Alex,MacLeod,America/Chicago,consumer,false,2023-11-26,2024-11-16,1,190.63,engaged_30,false,checkout
MT-20434,harper.achebe20434@example.com,Harper,Achebe,America/New_York,consumer,false,2022-07-07,2024-05-16,2,688.12,engaged_90,false,checkout
MT-20435,rowan.kowalski20435@example.com,Rowan,Kowalski,America/Los_Angeles,consumer,false,2024-08-17,2025-02-27,1,172.59,engaged_30,false,checkout
MT-20436,quinn.sy20436@example.com,Quinn,Sy,America/New_York,consumer,false,2022-08-09,2024-08-04,2,506.19,engaged_90,true,checkout
MT-20437,sam.ferris20437@example.com,Sam,Ferris,America/New_York,consumer,false,2022-09-13,2025-02-28,1,126.61,engaged_90,false,checkout
MT-20438,theo.reyes20438@example.com,Theo,Reyes,America/Chicago,consumer,false,2023-11-23,2026-05-10,1,274.76,engaged_90,true,checkout
MT-20439,felix.achebe20439@example.com,Felix,Achebe,America/New_York,consumer,false,2022-10-06,2026-05-29,1,308.79,unengaged_12m,false,checkout
MT-20440,ingrid.ito20440@example.com,Ingrid,Ito,America/New_York,consumer,false,2022-09-10,2026-03-22,1,283.21,unengaged_12m,false,checkout
MT-20441,felix.ferris20441@example.com,Felix,Ferris,America/Los_Angeles,consumer,false,2024-01-23,2024-08-13,1,264.71,engaged_30,false,checkout
MT-20442,felix.bennett20442@example.com,Felix,Bennett,America/New_York,consumer,false,2025-03-07,2026-01-30,4,1081.07,engaged_90,false,checkout
MT-20443,devon.achebe20443@example.com,Devon,Achebe,America/Los_Angeles,consumer,false,2023-07-29,2025-08-26,1,207.27,engaged_30,false,checkout
MT-20444,morgan.ferris20444@example.com,Morgan,Ferris,America/New_York,consumer,false,2024-02-08,2026-06-11,2,513.88,unengaged_12m,false,checkout
MT-20445,alex.haas20445@example.com,Alex,Haas,America/Denver,consumer,false,2024-08-13,2025-12-17,4,1313.01,unengaged_12m,false,checkout
MT-20446,marcus.duval20446@example.com,Marcus,Duval,America/New_York,consumer,false,2022-08-29,2025-06-13,1,329.19,unengaged_12m,false,checkout
MT-20447,quinn.kowalski20447@example.com,Quinn,Kowalski,America/Phoenix,consumer,false,2024-09-23,2025-11-21,2,643.35,engaged_90,false,checkout
MT-20448,rowan.achebe20448@example.com,Rowan,Achebe,America/New_York,consumer,false,2025-06-25,2024-03-22,1,445.16,unengaged_12m,false,checkout
MT-20449,felix.kowalski20449@example.com,Felix,Kowalski,America/Los_Angeles,consumer,false,2024-07-19,2025-04-13,5,1712.46,unengaged_12m,false,checkout
MT-20450,devon.okada20450@example.com,Devon,Okada,America/New_York,consumer,false,2026-04-22,2025-12-18,1,415.79,engaged_365,false,checkout
MT-20451,jordan.torres20451@example.com,Jordan,Torres,America/Los_Angeles,consumer,false,2023-10-11,2025-07-16,1,172.03,engaged_365,false,checkout
MT-20452,omar.okada20452@example.com,Omar,Okada,America/Los_Angeles,consumer,false,2025-11-09,2024-12-01,1,358.33,unengaged_12m,false,checkout
MT-20453,omar.sy20453@example.com,Omar,Sy,America/New_York,consumer,false,2025-04-14,2026-01-06,1,210.69,engaged_90,false,checkout
MT-20454,casey.costa20454@example.com,Casey,Costa,America/New_York,consumer,false,2025-12-06,2026-01-31,1,267.8,unengaged_12m,false,checkout
MT-20455,marcus.bennett20455@example.com,Marcus,Bennett,America/New_York,consumer,false,2025-03-22,2025-07-28,2,404.06,unengaged_12m,false,checkout
MT-20456,nina.ito20456@example.com,Nina,Ito,America/Los_Angeles,consumer,false,2025-05-27,2025-03-22,1,223.13,engaged_365,false,checkout
MT-20457,morgan.ferris20457@example.com,Morgan,Ferris,America/Los_Angeles,consumer,true,2025-07-12,2025-12-21,1,399.18,engaged_365,false,checkout
MT-20458,dana.reyes20458@example.com,Dana,Reyes,America/New_York,consumer,false,2025-03-30,2025-03-02,1,412.11,engaged_30,false,checkout
MT-20459,morgan.sy20459@example.com,Morgan,Sy,America/Los_Angeles,consumer,false,2024-12-30,2024-11-27,1,194.3,engaged_365,false,checkout
MT-20460,leah.kowalski20460@example.com,Leah,Kowalski,America/New_York,wholesale,false,2025-02-13,2025-02-02,22,7254.39,engaged_365,false,checkout
MT-20461,yuki.lindqvist20461@example.com,Yuki,Lindqvist,America/Los_Angeles,consumer,false,2025-11-01,2024-07-01,1,257.52,engaged_365,false,checkout
MT-20462,theo.lang20462@example.com,Theo,Lang,America/New_York,consumer,false,2023-04-25,2024-09-13,1,311.03,engaged_90,false,checkout
MT-20463,devon.mbeki20463@example.com,Devon,Mbeki,America/New_York,consumer,false,2025-05-02,2025-12-17,1,300.69,engaged_90,false,checkout
MT-20464,rowan.duval20464@example.com,Rowan,Duval,America/New_York,consumer,false,2023-08-15,2025-10-08,1,309.38,engaged_365,false,checkout
MT-20465,dana.petrov20465@example.com,Dana,Petrov,America/Chicago,consumer,false,2023-10-21,2024-12-09,1,350.29,engaged_365,false,checkout
MT-20466,marcus.nowak20466@example.com,Marcus,Nowak,America/Los_Angeles,consumer,false,2022-07-30,2024-03-30,1,218.57,engaged_30,false,checkout
MT-20467,dana.mbeki20467@example.com,Dana,Mbeki,America/New_York,consumer,false,2024-06-18,2025-03-04,1,318.76,unengaged_12m,false,checkout
MT-20468,theo.ferris20468@example.com,Theo,Ferris,America/New_York,consumer,false,2025-08-20,2024-11-04,1,266.68,unengaged_12m,false,checkout
MT-20469,dana.costa20469@example.com,Dana,Costa,America/Los_Angeles,consumer,false,2023-05-15,2025-01-19,4,361.97,engaged_30,false,checkout
MT-20470,alex.ferris20470@example.com,Alex,Ferris,America/New_York,consumer,false,2024-06-27,2025-01-22,1,173.89,unengaged_12m,false,checkout
MT-20471,omar.bennett20471@example.com,Omar,Bennett,America/New_York,consumer,false,2024-12-27,2026-07-21,1,413.54,engaged_90,false,checkout
MT-20472,felix.ramirez20472@example.com,Felix,Ramirez,America/New_York,consumer,false,2026-04-30,2026-05-22,2,700.91,engaged_30,false,checkout
MT-20473,morgan.duval20473@example.com,Morgan,Duval,America/New_York,consumer,false,2025-11-06,2026-03-13,1,388.46,unengaged_12m,true,checkout
MT-20474,morgan.grant20474@example.com,Morgan,Grant,America/Los_Angeles,consumer,false,2022-12-02,2024-02-26,1,274.68,engaged_30,false,checkout
MT-20475,rowan.kowalski20475@example.com,Rowan,Kowalski,America/New_York,consumer,false,2024-08-11,2024-08-12,1,201.84,engaged_30,false,checkout
MT-20476,casey.lindqvist20476@example.com,Casey,Lindqvist,America/New_York,consumer,false,2024-01-06,2025-09-08,4,1192.1,engaged_90,false,checkout
MT-20477,alex.lindqvist20477@example.com,Alex,Lindqvist,America/New_York,consumer,false,2022-12-09,2024-07-14,2,646.93,engaged_365,false,checkout
MT-20478,jordan.sy20478@example.com,Jordan,Sy,America/Chicago,consumer,false,2022-11-24,2025-08-27,1,268.99,engaged_365,false,checkout
MT-20479,jordan.mbeki20479@example.com,Jordan,Mbeki,America/Chicago,consumer,false,2025-07-28,2024-08-30,1,291.46,engaged_365,false,checkout
MT-20480,ingrid.ramirez20480@example.com,Ingrid,Ramirez,America/Los_Angeles,consumer,false,2022-09-25,2025-06-15,1,314.25,engaged_365,false,checkout
MT-20481,yuki.lindqvist20481@example.com,Yuki,Lindqvist,America/New_York,consumer,false,2025-04-07,2024-05-18,1,357.62,engaged_365,true,checkout
MT-20482,dana.okada20482@example.com,Dana,Okada,America/New_York,consumer,false,2023-05-22,2025-03-25,1,248.96,unengaged_12m,false,checkout
MT-20483,omar.kowalski20483@example.com,Omar,Kowalski,America/New_York,consumer,false,2024-10-19,2024-12-15,1,254.85,unengaged_12m,true,checkout
MT-20484,dana.achebe20484@example.com,Dana,Achebe,America/New_York,consumer,false,2025-01-04,2026-05-16,1,344.64,engaged_365,false,checkout
MT-20485,omar.duval20485@example.com,Omar,Duval,America/New_York,consumer,false,2024-05-16,2026-01-09,1,222.5,unengaged_12m,false,checkout
MT-20486,theo.costa20486@example.com,Theo,Costa,America/Los_Angeles,consumer,false,2022-08-14,2024-08-23,1,241.46,engaged_30,false,checkout
MT-20487,morgan.duval20487@example.com,Morgan,Duval,America/New_York,consumer,false,2025-09-18,2025-08-12,1,230.25,engaged_90,false,checkout
MT-20488,ingrid.kowalski20488@example.com,Ingrid,Kowalski,America/Chicago,wholesale,false,2026-04-04,2025-12-30,14,5044.62,engaged_365,false,checkout
MT-20489,rowan.okada20489@example.com,Rowan,Okada,America/Los_Angeles,consumer,false,2022-10-31,2024-04-25,4,595.9,engaged_365,false,checkout
MT-20490,harper.okada20490@example.com,Harper,Okada,America/New_York,consumer,false,2024-12-29,2026-06-06,1,320.62,unengaged_12m,false,checkout
MT-20491,sam.nowak20491@example.com,Sam,Nowak,America/Chicago,consumer,false,2025-11-24,2025-06-07,1,240.57,unengaged_12m,false,checkout
MT-20492,nina.macleod20492@example.com,Nina,MacLeod,America/Denver,consumer,true,2023-07-13,2025-12-11,1,305.63,engaged_90,false,checkout
MT-20493,morgan.petrov20493@example.com,Morgan,Petrov,America/Chicago,consumer,false,2025-11-23,2025-01-17,1,343.38,unengaged_12m,false,checkout
MT-20494,elena.bennett20494@example.com,Elena,Bennett,America/New_York,consumer,false,2024-08-06,2025-07-09,5,1761.03,engaged_30,false,checkout
MT-20495,elena.torres20495@example.com,Elena,Torres,America/Chicago,consumer,false,2024-05-18,2025-01-08,1,366.59,unengaged_12m,false,checkout
MT-20496,omar.torres20496@example.com,Omar,Torres,America/Chicago,consumer,false,2024-10-07,2025-10-11,1,215.33,engaged_90,false,checkout
MT-20497,sam.grant20497@example.com,Sam,Grant,America/New_York,consumer,true,2023-08-09,2025-12-08,1,368.84,unengaged_12m,false,checkout
MT-20498,casey.torres20498@example.com,Casey,Torres,America/Los_Angeles,consumer,false,2024-11-16,2025-09-21,1,365.36,unengaged_12m,false,checkout
MT-20499,marcus.costa20499@example.com,Marcus,Costa,America/Chicago,consumer,false,2025-06-11,2024-04-07,1,310.69,engaged_30,false,checkout
MT-90299,riley.kowalski20299@example.com,Riley,Kowalski,America/New_York,consumer,false,2024-01-19,2026-04-04,2,663.5,unengaged_12m,false,site_migration_2026_03
MT-90450,devon.okada20450@example.com,Devon,Okada,America/New_York,consumer,false,2026-04-22,2025-12-18,1,415.79,engaged_365,false,site_migration_2026_03
MT-90378,leah.ito20378@example.com,Leah,Ito,America/Chicago,consumer,false,2025-02-07,2024-08-03,2,683.29,unengaged_12m,false,site_migration_2026_03
MT-90263,quinn.ramirez20263@example.com,Quinn,Ramirez,America/New_York,consumer,false,2022-11-29,2026-03-11,1,306.11,engaged_30,false,site_migration_2026_03
MT-90489,rowan.okada20489@example.com,Rowan,Okada,America/Los_Angeles,consumer,false,2022-10-31,2024-04-25,4,595.9,engaged_365,false,site_migration_2026_03
MT-90165,rowan.reyes20165@example.com,Rowan,Reyes,America/Chicago,consumer,true,2025-08-12,2025-12-16,2,545.07,engaged_90,false,site_migration_2026_03
MT-90345,marcus.bennett20345@example.com,Marcus,Bennett,America/Phoenix,consumer,true,2022-09-18,2025-12-09,2,587.84,unengaged_12m,true,site_migration_2026_03
MT-90494,elena.bennett20494@example.com,Elena,Bennett,America/New_York,consumer,false,2024-08-06,2025-07-09,5,1761.03,engaged_30,false,site_migration_2026_03
MT-90196,sam.sy20196@example.com,Sam,Sy,America/Chicago,consumer,false,2024-03-03,2024-12-24,1,119.0,engaged_90,true,site_migration_2026_03
MT-90207,theo.lang20207@example.com,Theo,Lang,America/Los_Angeles,consumer,true,2023-11-06,2025-12-22,1,294.86,engaged_90,false,site_migration_2026_03
MT-90357,rowan.lindqvist20357@example.com,Rowan,Lindqvist,America/Denver,consumer,false,2022-07-27,2026-04-09,1,244.78,engaged_90,false,site_migration_2026_03
MT-90013,devon.petrov20013@example.com,Devon,Petrov,America/Denver,consumer,false,2023-10-06,2024-10-08,2,692.48,engaged_365,false,site_migration_2026_03
MT-90034,morgan.ramirez20034@example.com,Morgan,Ramirez,America/New_York,consumer,false,2024-04-24,2024-02-28,1,302.43,unengaged_12m,false,site_migration_2026_03
MT-90305,morgan.ferris20305@example.com,Morgan,Ferris,America/New_York,consumer,false,2024-05-12,2026-06-04,1,268.97,engaged_90,true,site_migration_2026_03
MT-90425,devon.macleod20425@example.com,Devon,MacLeod,America/Los_Angeles,consumer,false,2024-10-05,2024-10-12,1,242.64,unengaged_12m,false,site_migration_2026_03
MT-90217,dana.lindqvist20217@example.com,Dana,Lindqvist,America/New_York,consumer,false,2024-09-30,2025-06-05,2,727.83,unengaged_12m,false,site_migration_2026_03
MT-90056,elena.kowalski20056@example.com,Elena,Kowalski,America/Chicago,consumer,false,2025-03-28,2026-05-05,1,247.0,engaged_90,false,site_migration_2026_03
MT-90424,theo.okada20424@example.com,Theo,Okada,America/New_York,consumer,false,2024-05-17,2026-04-10,1,263.74,unengaged_12m,false,site_migration_2026_03
MT-90382,casey.lindqvist20382@example.com,Casey,Lindqvist,America/New_York,consumer,true,2024-04-23,2025-12-01,1,242.56,engaged_365,false,site_migration_2026_03
MT-90456,nina.ito20456@example.com,Nina,Ito,America/Los_Angeles,consumer,false,2025-05-27,2025-03-22,1,223.13,engaged_365,false,site_migration_2026_03
MT-90138,sam.reyes20138@example.com,Sam,Reyes,America/New_York,consumer,false,2024-08-18,2024-05-27,1,373.7,engaged_365,false,site_migration_2026_03
MT-90075,riley.grant20075@example.com,Riley,Grant,America/Los_Angeles,consumer,true,2025-12-23,2025-12-16,1,314.72,unengaged_12m,false,site_migration_2026_03
MT-90219,marcus.nowak20219@example.com,Marcus,Nowak,America/New_York,consumer,true,2023-04-20,2025-12-18,1,326.72,unengaged_12m,false,site_migration_2026_03
MT-90186,jordan.duval20186@example.com,Jordan,Duval,America/Los_Angeles,consumer,true,2023-06-09,2025-12-03,1,186.97,engaged_90,false,site_migration_2026_03
MT-90445,alex.haas20445@example.com,Alex,Haas,America/Denver,consumer,false,2024-08-13,2025-12-17,4,1313.01,unengaged_12m,false,site_migration_2026_03
MT-90338,quinn.torres20338@example.com,Quinn,Torres,America/Chicago,consumer,false,2026-03-03,2025-07-02,3,357.45,engaged_90,false,site_migration_2026_03
MT-90011,devon.macleod20011@example.com,Devon,MacLeod,America/Los_Angeles,consumer,false,2023-07-19,2025-03-21,1,383.46,engaged_30,true,site_migration_2026_03
MT-90488,ingrid.kowalski20488@example.com,Ingrid,Kowalski,America/Chicago,wholesale,false,2026-04-04,2025-12-30,14,5044.62,engaged_365,false,site_migration_2026_03
MT-90027,harper.achebe20027@example.com,Harper,Achebe,America/Los_Angeles,consumer,false,2024-12-31,2025-06-18,1,376.19,unengaged_12m,false,site_migration_2026_03
MT-90218,sam.macleod20218@example.com,Sam,MacLeod,America/Los_Angeles,consumer,false,2023-09-25,2026-07-16,1,215.95,engaged_90,false,site_migration_2026_03
MT-90319,quinn.costa20319@example.com,Quinn,Costa,America/Los_Angeles,consumer,false,2024-09-18,2025-11-16,1,314.78,unengaged_12m,false,site_migration_2026_03
MT-90272,yuki.kowalski20272@example.com,Yuki,Kowalski,America/New_York,consumer,false,2025-05-24,2025-11-03,3,784.48,unengaged_12m,false,site_migration_2026_03
MT-90334,devon.torres20334@example.com,Devon,Torres,America/Los_Angeles,consumer,false,2023-10-05,2026-06-30,1,290.52,unengaged_12m,false,site_migration_2026_03
MT-90197,felix.duval20197@example.com,Felix,Duval,America/Los_Angeles,consumer,false,2022-10-21,2025-07-08,1,272.85,unengaged_12m,false,site_migration_2026_03
MT-90082,elena.grant20082@example.com,Elena,Grant,America/Los_Angeles,consumer,true,2023-05-18,2025-12-04,1,326.12,unengaged_12m,false,site_migration_2026_03
MT-90190,nina.lindqvist20190@example.com,Nina,Lindqvist,America/Los_Angeles,wholesale,false,2023-01-26,2025-02-15,32,8896.54,unengaged_12m,true,site_migration_2026_03
MT-90371,felix.haas20371@example.com,Felix,Haas,America/Chicago,consumer,false,2024-09-05,2025-08-09,1,90.29,engaged_30,false,site_migration_2026_03
MT-90187,casey.duval20187@example.com,Casey,Duval,America/New_York,consumer,false,2025-11-28,2024-08-22,1,276.78,engaged_90,false,site_migration_2026_03
MT-90282,marcus.kowalski20282@example.com,Marcus,Kowalski,America/New_York,consumer,false,2025-03-12,2026-07-07,3,605.84,engaged_90,false,site_migration_2026_03
MT-90068,alex.ito20068@example.com,Alex,Ito,America/New_York,consumer,false,2025-04-15,2025-07-14,4,1728.82,unengaged_12m,false,site_migration_2026_03
